athlete_id,name,birth_year,birth_city,birth_state,height,weight,sport_clean,is_paralympic
101085,Matt Dayton,1977,Fairplay,CO,178 cm,68 kg,Nordic Combined,False
101094,Johnny Spillane,1980,Steamboat Springs,CO,183 cm,67 kg,Nordic Combined,False
101555,Apolo Anton Ohno,1982,Seattle,WA,173 cm,68 kg,Short Track Speed Skating,False
101776,Ron Biondo,1981,Broadview Heights,OH,175 cm,68 kg,Short Track Speed Skating,False
110399,J. P. Kepka,1984,St. Louis,MO,172 cm,79 kg,Short Track Speed Skating,False
101769,Julie Goskowicz,1980,Aurora,IL,157 cm,55 kg,Short Track Speed Skating,False
109929,Allison Baver,1980,Reading,PA,160 cm,57 kg,Short Track Speed Skating,False
101695,"Jim Shea, Jr.",1968,Hartford,CT,180 cm,82 kg,Skeleton,False
101699,Lincoln DeWitt,1967,Syracuse,NY,188 cm,79 kg,Skeleton,False
101701,Chris Soule,1973,Trumbull,CT,182 cm,76 kg,Skeleton,False
101682,Tristan Gale,1980,Ruidoso,NM,157 cm,52 kg,Skeleton,False
101683,Lea Ann Parsley,1968,Logan,WV,175 cm,66 kg,Skeleton,False
101152,Clint Jones,1984,Steamboat Springs,CO,175 cm,55 kg,Ski Jumping,False
101153,Brian Welch,1984,Portland,ME,173 cm,59 kg,Ski Jumping,False
101435,Tommy Schwall,1983,Steamboat Springs,CO,183 cm,64 kg,Ski Jumping,False
101469,Jeff Greenwood,1975,Hartford,CT,170 cm,71 kg,Snowboarding,False
101473,Peter Thorndike,1977,Concord,NH,180 cm,82 kg,Snowboarding,False
101112,Danny Kass,1982,Pompton Plains,NJ,165 cm,61 kg,Snowboarding,False
101113,JJ Thomas,1981,Fairbanks,AK,180 cm,70 kg,Snowboarding,False
101116,Tommy Czeschin,1979,Mammoth Lakes,CA,175 cm,66 kg,Snowboarding,False
101491,Lisa Odynski,1974,Reno,NV,162 cm,66 kg,Snowboarding,False
101100,Kelly Clark,1983,Newport,RI,163 cm,61 kg,Snowboarding,False
101101,Tricia Byrnes,1974,Greenwich,CT,170 cm,68 kg,Snowboarding,False
101359,Kip Carpenter,1979,Kalamazoo,MI,178 cm,73 kg,Speed Skating,False
101360,Joey Cheek,1979,Greensboro,NC,185 cm,79 kg,Speed Skating,False
101542,Nick Pearson,1979,West Allis,WI,193 cm,95 kg,Speed Skating,False
100952,Derek Parra,1970,San Bernardino,CA,162 cm,64 kg,Speed Skating,False
101631,J. P. Shilling,1971,Baltimore,MD,178 cm,75 kg,Speed Skating,False
100956,Jondon Trevena,1972,Denver,CO,175 cm,78 kg,Speed Skating,False
101863,Jason Hedstrand,1975,Shoreview,MN,180 cm,79 kg,Speed Skating,False
101502,Elli Ochowicz,1983,Waukesha,WI,160 cm,61 kg,Speed Skating,False
100975,Annie Driscoll,1978,Saint Paul,MN,167 cm,59 kg,Speed Skating,False
11500,Elaine Watt,1929,Brooklyn,NY,,,Equestrian Dressage,False
11698,Jack Burton,1919,Berwyn,IL,,,Equestrian Eventing,False
11901,Frank Duffy,1937,Honolulu,HI,,,Equestrian Eventing,False
109894,Steve Nyman,1982,Provo,UT,193 cm,100 kg,Alpine Skiing,False
110095,Ted Ligety,1984,Salt Lake City,UT,180 cm,86 kg,Alpine Skiing,False
111040,Jimmy Cochran,1981,Burlington,VT,183 cm,82 kg,Alpine Skiing,False
110350,Stacey Cook,1984,Truckee,CA,163 cm,73 kg,Alpine Skiing,False
110751,Libby Ludlow,1981,Bellevue,WA,160 cm,62 kg,Alpine Skiing,False
110677,Resi Stiegler,1985,Jackson Hole,WY,173 cm,61 kg,Alpine Skiing,False
110678,Kaylin Richardson,1984,Minneapolis,MN,178 cm,68 kg,Alpine Skiing,False
109631,Tim Burke,1982,Paul Smiths,NY,180 cm,73 kg,Biathlon,False
109648,Lowell Bailey,1981,Siler City,NC,185 cm,77 kg,Biathlon,False
109993,Tracy Barnes,1982,Durango,CO,157 cm,48 kg,Biathlon,False
110019,Sarah Konrad,1967,Los Angeles,CA,160 cm,61 kg,Biathlon,False
110422,Carolyn Treacy,1982,Saint Paul,MN,160 cm,59 kg,Biathlon,False
110024,Lanny Barnes,1982,Durango,CO,163 cm,50 kg,Biathlon,False
110644,Pavle Jovanovic,1977,Toms River,NJ,185 cm,100 kg,Bobsleigh,False
110656,Steve Holcomb,1980,Park City,UT,178 cm,104 kg,Bobsleigh,False
110992,Curt Tomasevicz,1980,Shelby,NE,185 cm,100 kg,Bobsleigh,False
110993,"Lorenzo Smith, III",1978,Kankakee,IL,178 cm,89 kg,Bobsleigh,False
110987,Steve Mesler,1978,Buffalo,NY,188 cm,98 kg,Bobsleigh,False
110988,Brock Kreitzburg,1976,Akron,OH,183 cm,98 kg,Bobsleigh,False
110779,Shauna Rohbock,1977,Provo,UT,173 cm,75 kg,Bobsleigh,False
110780,Valerie Fleming,1976,San Francisco,CA,173 cm,77 kg,Bobsleigh,False
110080,Andy Newell,1983,Bennington,VT,178 cm,71 kg,Cross Country Skiing,False
110079,Chris Cook,1980,Neenah,WI,180 cm,79 kg,Cross Country Skiing,False
110685,Justin Freeman,1976,Andover,NH,180 cm,79 kg,Cross Country Skiing,False
109840,James Southam,1978,Anchorage,AK,178 cm,70 kg,Cross Country Skiing,False
109813,Lindsay Williams,1984,Saint Paul,MN,165 cm,64 kg,Cross Country Skiing,False
109807,Abby Larson,1979,Saint Paul,MN,170 cm,50 kg,Cross Country Skiing,False
109806,Lindsey Weier,1984,Saint Paul,MN,162 cm,61 kg,Cross Country Skiing,False
109802,Rebecca Dussault,1980,Denver,CO,165 cm,55 kg,Cross Country Skiing,False
110157,Pete Fenson,1968,Bemidji,MN,182 cm,75 kg,Curling,False
110159,Joe Polo,1982,Duluth,MN,175 cm,79 kg,Curling,False
110158,Shawn Rojeski,1972,Virginia,MN,183 cm,79 kg,Curling,False
110160,John Shuster,1982,Chisholm,MN,183 cm,95 kg,Curling,False
1005082,Scott Baird,1951,Bemidji,MN,,,Curling,False
110175,Maureen Brunt,1982,Portage,WI,160 cm,74 kg,Curling,False
110172,Cassie Johnson,1981,Bemidji,MN,170 cm,55 kg,Curling,False
110173,Jamie Johnson,1980,Bemidji,MN,170 cm,61 kg,Curling,False
110174,Jessica Schultz,1985,Anchorage,AK,163 cm,60 kg,Curling,False
110981,Courtney George,1986,Duluth,MN,155 cm,52 kg,Curling,False
110142,Evan Lysacek,1985,Chicago,IL,188 cm,73 kg,Figure Skating,False
110134,Johnny Weir,1984,Coatesville,PA,175 cm,63 kg,Figure Skating,False
110139,Matt Savoie,1980,Peoria,IL,175 cm,68 kg,Figure Skating,False
110852,Kimmie Meissner,1989,Towson,MD,160 cm,45 kg,Figure Skating,False
110863,Emily Hughes,1989,Great Neck,NY,165 cm,,Figure Skating,False
109743,John Baldwin,1973,Dallas,TX,175 cm,74 kg,Figure Skating,False
109761,Marcy Hinzmann,1982,Norman,OK,155 cm,48 kg,Figure Skating,False
109747,Aaron Parchem,1977,Columbus,OH,178 cm,77 kg,Figure Skating,False
110709,Ben Agosto,1982,Chicago,IL,178 cm,75 kg,Figure Skating,False
110718,Melissa Gregory,1981,Highland Park,IL,165 cm,49 kg,Figure Skating,False
110717,Jamie Silverstein,1983,Pittsburgh,PA,160 cm,46 kg,Figure Skating,False
110703,Ryan O'Meara,1984,Houston,TX,175 cm,68 kg,Figure Skating,False
110333,Travis Cabral,1983,South Lake Tahoe,CA,175 cm,82 kg,Freestyle Skiing,False
110844,Ryan St. Onge,1983,Hartford,CT,175 cm,75 kg,Freestyle Skiing,False
111074,Michelle Roark,1974,Artesia,NM,152 cm,48 kg,Freestyle Skiing,False
109660,Hannah Kearney,1986,Hanover,NH,168 cm,69 kg,Freestyle Skiing,False
110765,Jana Lindsey,1984,Rapid City,SD,170 cm,64 kg,Freestyle Skiing,False
110763,Emily Cook,1979,Boston,MA,160 cm,52 kg,Freestyle Skiing,False
110635,Jason Blake,1973,Moorhead,MN,178 cm,82 kg,Ice Hockey,False
110633,Erik Cole,1978,Oswego,NY,188 cm,91 kg,Ice Hockey,False
110630,Craig Conroy,1971,Potsdam,NY,188 cm,91 kg,Ice Hockey,False
110636,Rick DiPietro,1981,Winthrop,MA,180 cm,84 kg,Ice Hockey,False
110637,Robert Esche,1978,Utica,NY,185 cm,95 kg,Ice Hockey,False
110628,Brian Gionta,1979,Rochester,NY,170 cm,79 kg,Ice Hockey,False
110627,Scott Gomez,1979,Anchorage,AK,180 cm,91 kg,Ice Hockey,False
110638,John Grahame,1975,Denver,CO,188 cm,95 kg,Ice Hockey,False
110626,Jordan Leopold,1980,Golden Valley,MN,185 cm,93 kg,Ice Hockey,False
110632,John-Michael Liles,1980,Zionsville,IN,178 cm,84 kg,Ice Hockey,False
110634,Mark Parrish,1977,Edina,MN,183 cm,91 kg,Ice Hockey,False
110239,Caitlin Cahow,1985,New Haven,CT,163 cm,68 kg,Ice Hockey,False
110242,Pam Dreyer,1981,Eagle River,AK,165 cm,70 kg,Ice Hockey,False
110948,Molly Engstrom,1983,Siren,WI,175 cm,78 kg,Ice Hockey,False
110241,Chanda Gunn,1980,Huntington Beach,CA,170 cm,63 kg,Ice Hockey,False
110235,Jamie Hagerman,1981,North Andover,MA,175 cm,77 kg,Ice Hockey,False
110240,Kim Insalaco,1980,Rochester,NY,165 cm,59 kg,Ice Hockey,False
110238,Kathleen Kauth,1979,Saratoga Springs,NY,173 cm,68 kg,Ice Hockey,False
110233,Kristin King,1979,Piqua,OH,162 cm,61 kg,Ice Hockey,False
110237,Sarah Parsons,1987,Dover,MA,173 cm,64 kg,Ice Hockey,False
110234,Helen Resor,1985,Greenwich,CT,178 cm,70 kg,Ice Hockey,False
110236,Kelly Stephens,1983,Seattle,WA,167 cm,59 kg,Ice Hockey,False
109696,Jonathan Myles,1982,Plymouth,NH,180 cm,78 kg,Luge,False
110296,Preston Griffall,1984,Salt Lake City,UT,178 cm,70 kg,Luge,False
109689,Christian Niccum,1978,South St. Paul,MN,188 cm,86 kg,Luge,False
109957,Erin Hamlin,1986,New Hartford,NY,170 cm,71 kg,Luge,False
109953,Sam Retrosi,1985,Saratoga,NY,167 cm,57 kg,Luge,False
110367,Carl Van Loan,1980,Utica,NY,180 cm,70 kg,Nordic Combined,False
109600,Brett Camerota,1985,Salt Lake City,UT,167 cm,59 kg,Nordic Combined,False
110873,Eric Camerota,1985,Salt Lake City,UT,167 cm,59 kg,Nordic Combined,False
110879,Anthony Lobello,1984,Tallahassee,FL,181 cm,76 kg,Short Track Speed Skating,False
109919,Alex Izykowski,1984,Bay City,MI,175 cm,73 kg,Short Track Speed Skating,False
110878,Kimberly Derrick,1985,Blytheville,AR,165 cm,56 kg,Short Track Speed Skating,False
109939,Maria Garcia,1985,Los Angeles,CA,154 cm,62 kg,Short Track Speed Skating,False
110438,Eric Bernotas,1971,West Chester,PA,180 cm,82 kg,Skeleton,False
110437,Kevin Ellis,1973,Killeen,TX,185 cm,84 kg,Skeleton,False
110429,Katie Uhlaender,1984,Vail,CO,160 cm,67 kg,Skeleton,False
109714,Jim Denney,1983,Duluth,MN,177 cm,64 kg,Ski Jumping,False
110835,Anders Johnson,1989,Plattsburgh,NY,190 cm,75 kg,Ski Jumping,False
110888,Tyler Jewell,1977,Boston,MA,175 cm,89 kg,Snowboarding,False
109860,Shaun White,1986,San Diego,CA,175 cm,70 kg,Snowboarding,False
109857,Mason Aguirre,1987,Duluth,MN,183 cm,68 kg,Snowboarding,False
109858,Andy Finch,1981,Fresno,CA,170 cm,75 kg,Snowboarding,False
110450,Seth Wescott,1976,Durham,NC,185 cm,91 kg,Snowboarding,False
110460,Jason Smith,1982,Aspen,CO,185 cm,85 kg,Snowboarding,False
110452,Nate Holland,1978,Sandpoint,ID,178 cm,91 kg,Snowboarding,False
110468,Graham Watanabe,1982,Sun Valley,ID,168 cm,68 kg,Snowboarding,False
110975,Michelle Gorgone,1983,Sudbury,MA,160 cm,77 kg,Snowboarding,False
109966,Hannah Teter,1987,Belmont,VT,170 cm,60 kg,Snowboarding,False
109965,Gretchen Bleiler,1981,Toledo,OH,165 cm,57 kg,Snowboarding,False
109976,Elena Hight,1989,Princeville,HI,157 cm,52 kg,Snowboarding,False
110950,Lindsey Jacobellis,1985,Danbury,CT,168 cm,64 kg,Snowboarding,False
110047,Tucker Fredricks,1984,Janesville,WI,170 cm,66 kg,Speed Skating,False
109684,Shani Davis,1982,Chicago,IL,188 cm,86 kg,Speed Skating,False
109682,Chad Hedrick,1977,Houston,TX,180 cm,76 kg,Speed Skating,False
110387,Charles Leveille,1983,Chattanooga,TN,167 cm,66 kg,Speed Skating,False
110388,Clay Mull,1979,Charlotte,NC,185 cm,77 kg,Speed Skating,False
110375,Maria Lamb,1986,Saint Paul,MN,168 cm,59 kg,Speed Skating,False
110374,Maggie Crowley,1986,Saint Paul,MN,162 cm,61 kg,Speed Skating,False
111530,Brady Ellison,1988,Glendale,AZ,181 cm,86 kg,Archery,False
111938,Jonathan Horton,1985,Houston,TX,155 cm,59 kg,Artistic Gymnastics,False
111937,Joey Hagerty,1982,Albuquerque,NM,163 cm,61 kg,Artistic Gymnastics,False
111939,Justin Spring,1984,Houston,TX,170 cm,64 kg,Artistic Gymnastics,False
111936,Raj Bhavsar,1980,Houston,TX,169 cm,54 kg,Artistic Gymnastics,False
111940,Kevin Tan,1981,Fremont,CA,163 cm,64 kg,Artistic Gymnastics,False
117648,Shawn Johnson,1992,Des Moines,IA,145 cm,41 kg,Artistic Gymnastics,False
117654,Bridget Sloan,1992,Cincinnati,OH,150 cm,47 kg,Artistic Gymnastics,False
117652,Alicia Sacramone,1987,Boston,MA,155 cm,53 kg,Artistic Gymnastics,False
117650,Chellsie Memmel,1988,West Allis,WI,160 cm,54 kg,Artistic Gymnastics,False
117651,Samantha Peszek,1991,Indianapolis,IN,152 cm,50 kg,Artistic Gymnastics,False
116155,Brooke Abel,1988,Northridge,CA,163 cm,52 kg,Artistic Swimming,False
116376,Janet Culp,1982,Denver,CO,160 cm,49 kg,Artistic Swimming,False
116156,Kate Hooven,1985,Newton,MA,173 cm,66 kg,Artistic Swimming,False
116102,Christina Jones,1987,Missoula,MT,175 cm,61 kg,Artistic Swimming,False
116103,Andrea Nott,1982,San Jose,CA,175 cm,59 kg,Artistic Swimming,False
116158,Annabelle Orme,1987,New York,NY,160 cm,54 kg,Artistic Swimming,False
116159,Jill Penner,1987,Seattle,WA,173 cm,58 kg,Artistic Swimming,False
116160,Kim Probst,1981,Troy,NY,160 cm,61 kg,Artistic Swimming,False
116157,Becky Kim,1985,Redwood City,CA,165 cm,57 kg,Artistic Swimming,False
114563,Walter Dix,1986,Coral Springs,FL,175 cm,80 kg,Athletics,False
114549,Tyson Gay,1982,Lexington,KY,181 cm,80 kg,Athletics,False
115057,"Wallace Spearmon, Jr.",1984,Chicago,IL,191 cm,78 kg,Athletics,False
115006,LaShawn Merritt,1986,Portsmouth,VA,191 cm,86 kg,Athletics,False
114988,David Neville,1984,Merrillville,IN,193 cm,77 kg,Athletics,False
115308,Nick Symmonds,1983,Blytheville,AR,178 cm,75 kg,Athletics,False
115319,Christian Smith,1983,Rozel,KS,188 cm,75 kg,Athletics,False
115323,Andrew Wheating,1987,Norwich,VT,196 cm,82 kg,Athletics,False
115330,Matt Tegenkamp,1982,Lee's Summit,MO,186 cm,68 kg,Athletics,False
115347,Ian Dobson,1982,Deerlodge,MT,188 cm,70 kg,Athletics,False
114968,Galen Rupp,1986,Portland,OR,181 cm,61 kg,Athletics,False
114977,Jorge Torres,1980,Chicago,IL,168 cm,56 kg,Athletics,False
115463,Ryan Hall,1982,Kirkland,WA,180 cm,61 kg,Athletics,False
115469,Brian Sell,1979,Altoona,PA,178 cm,64 kg,Athletics,False
115085,David Payne,1982,Cincinnati,OH,183 cm,79 kg,Athletics,False
115076,David Oliver,1982,Orlando,FL,191 cm,93 kg,Athletics,False
114627,Bershawn Jackson,1983,Miami,FL,173 cm,69 kg,Athletics,False
114693,Josh McAdams,1980,Atlanta,GA,175 cm,69 kg,Athletics,False
114684,Billy Nelson,1984,Bakersfield,CA,165 cm,55 kg,Athletics,False
115517,Rodney Martin,1982,Las Vegas,NV,173 cm,73 kg,Athletics,False
115518,Travis Padgett,1986,Shelby,NC,173 cm,79 kg,Athletics,False
923936,Leroy Dixon,1983,South Bend,IN,178 cm,73 kg,Athletics,False
115534,Reggie Witherspoon,1985,Pasadena,CA,178 cm,79 kg,Athletics,False
923938,Calvin Smith,1987,Lutz,FL,180 cm,79 kg,Athletics,False
114936,Andra Manson,1984,Brenham,TX,196 cm,75 kg,Athletics,False
114953,Jesse Williams,1983,Modesto,CA,184 cm,80 kg,Athletics,False
114943,Dusty Jonas,1986,Floresville,TX,193 cm,82 kg,Athletics,False
116916,Trevell Quinley,1983,San Jose,CA,198 cm,86 kg,Athletics,False
116917,Brian Johnson,1980,Iowa,LA,196 cm,91 kg,Athletics,False
116923,Miguel Pate,1979,Tuscaloosa,AL,188 cm,84 kg,Athletics,False
115026,Rafeeq Curry,1983,Miami,FL,185 cm,73 kg,Athletics,False
115035,Aarik Wilson,1982,Reno,NV,191 cm,88 kg,Athletics,False
114511,Christian Cantwell,1980,Jefferson City,MO,193 cm,154 kg,Athletics,False
114701,Michael Robertson,1983,Bebee,AR,198 cm,120 kg,Athletics,False
115419,Mike Hazle,1979,Conroe,TX,183 cm,91 kg,Athletics,False
115385,Trey Hardee,1984,Birmingham,AL,196 cm,96 kg,Athletics,False
115366,Brad Walker,1981,Aberdeen,SD,188 cm,86 kg,Athletics,False
115189,Marshevet Hooker,1984,Dallas,TX,175 cm,67 kg,Athletics,False
114816,Mary Wineberg,1980,Brooklyn,NY,178 cm,62 kg,Athletics,False
114399,Alice Schmidt,1981,Chicago,IL,178 cm,66 kg,Athletics,False
115233,Shannon Rowbury,1984,San Francisco,CA,166 cm,52 kg,Athletics,False
115223,Christy Wurth-Thomas,1980,Bloomington,IL,165 cm,54 kg,Athletics,False
115229,Erin Donohue,1983,Philadelphia,PA,173 cm,66 kg,Athletics,False
114496,Kara Goucher,1978,Queens,NY,170 cm,56 kg,Athletics,False
114507,Amy Yoder Begley,1978,Goshen,IN,163 cm,51 kg,Athletics,False
114852,Blake Russell,1975,Winston-Salem,NC,165 cm,48 kg,Athletics,False
114911,Dawn Harper,1984,Norman,OK,168 cm,61 kg,Athletics,False
114897,Damu Cherry,1977,Tampa,FL,163 cm,60 kg,Athletics,False
114905,Lolo Jones,1982,Des Moines,IA,175 cm,70 kg,Athletics,False
114917,Tiffany Ross-Williams,1983,Miami,FL,160 cm,57 kg,Athletics,False
114928,Queen Harrison,1988,Loch Sheldrake,NY,168 cm,60 kg,Athletics,False
114446,Jenny Barringer,1986,Webster City,IA,166 cm,53 kg,Athletics,False
114462,Anna Willard,1984,Brunswick,ME,163 cm,54 kg,Athletics,False
114434,Lindsey Anderson,1985,Payson,UT,163 cm,52 kg,Athletics,False
115253,Mechelle Lewis,1980,Fort Washington,MD,168 cm,64 kg,Athletics,False
115277,Natasha Hastings,1986,Brooklyn,NY,173 cm,68 kg,Athletics,False
923937,Ebonie Floyd,1983,Detroit,MI,168 cm,59 kg,Athletics,False
116972,Joanne Dow,1964,Manchester,NH,173 cm,58 kg,Athletics,False
116948,Sharon Day,1985,Brooklyn,NY,180 cm,73 kg,Athletics,False
114797,Jenn Stuczynski,1982,Fredonia,NY,183 cm,66 kg,Athletics,False
114787,April Steiner-Bennett,1980,Mesa,AZ,175 cm,61 kg,Athletics,False
114807,Erica Bartolina,1980,Philomath,OR,165 cm,58 kg,Athletics,False
115174,Brittney Reese,1986,Inglewood,CA,173 cm,61 kg,Athletics,False
115163,Funmi Jimoh,1984,Seattle,WA,173 cm,59 kg,Athletics,False
114479,Erica McLain,1986,Columbus,OH,173 cm,62 kg,Athletics,False
114488,Shani Marks,1980,Bloomington,IL,170 cm,66 kg,Athletics,False
114775,Jill Camarena,1982,Vallejo,CA,178 cm,113 kg,Athletics,False
114783,Michelle Carter,1985,Grand Prairie,TX,176 cm,136 kg,Athletics,False
115117,Amber Campbell,1981,Cincinnati,OH,171 cm,90 kg,Athletics,False
115110,Loree Smith,1982,Melbourne,FL,168 cm,85 kg,Athletics,False
115113,Jessica Cosby,1982,Los Angeles,CA,173 cm,79 kg,Athletics,False
115142,Kara Patterson,1986,Seattle,WA,183 cm,83 kg,Athletics,False
114383,Hyleas Fountain,1981,Columbus,GA,170 cm,64 kg,Athletics,False
114386,Jackie Johnson,1984,San Jose,CA,173 cm,62 kg,Athletics,False
114389,Diana Pickler,1983,Shreveport,LA,178 cm,60 kg,Athletics,False
112839,Raju Rai,1983,Lawrenceville,GA,180 cm,70 kg,Badminton,False
112846,May Mangkalakiri,1983,Los Alamitos,CA,170 cm,61 kg,Badminton,False
113424,Brett Anderson,1988,Midland,TX,193 cm,104 kg,Baseball,False
113425,Jake Arrieta,1986,Farmington,MO,193 cm,102 kg,Baseball,False
113426,Brian Barden,1981,Templeton,CA,180 cm,86 kg,Baseball,False
113427,Matt Brown,1982,Bellevue,WA,182 cm,93 kg,Baseball,False
113428,Trevor Cahill,1988,Oceanside,CA,193 cm,99 kg,Baseball,False
113429,Jeremy Cummings,1976,Charleston,WV,188 cm,93 kg,Baseball,False
113430,Jason Donald,1984,Modesto,CA,185 cm,86 kg,Baseball,False
113431,Brian Duensing,1983,Marysville,KS,183 cm,93 kg,Baseball,False
113432,Dexter Fowler,1986,Atlanta,GA,198 cm,79 kg,Baseball,False
113433,John Gall,1978,Stanford,CA,183 cm,91 kg,Baseball,False
113434,Mike Hessman,1978,Fountain Valley,CA,196 cm,107 kg,Baseball,False
113435,Kevin Jepsen,1984,Anaheim,CA,190 cm,97 kg,Baseball,False
113436,Brandon Knight,1975,Oxnard,CA,183 cm,91 kg,Baseball,False
113437,Mike Koplove,1976,Philadelphia,PA,178 cm,77 kg,Baseball,False
113438,Matt LaPorta,1985,Port Charlotte,FL,188 cm,98 kg,Baseball,False
113439,Lou Marson,1986,Scottsdale,AZ,185 cm,92 kg,Baseball,False
113440,Blaine Neal,1978,Marlton,NJ,196 cm,114 kg,Baseball,False
113441,Jayson Nix,1982,Dallas,TX,180 cm,89 kg,Baseball,False
113442,Nate Schierholtz,1984,Reno,NV,188 cm,98 kg,Baseball,False
113443,Jeff Stevens,1983,Berkeley,CA,188 cm,93 kg,Baseball,False
113444,Stephen Strasburg,1988,San Diego,CA,196 cm,98 kg,Baseball,False
113445,Taylor Teagarden,1983,Dallas,TX,187 cm,90 kg,Baseball,False
113446,Terry Tiffee,1979,North Little Rock,AR,190 cm,102 kg,Baseball,False
113447,Casey Weathers,1985,Elk Grove,CA,185 cm,99 kg,Baseball,False
113623,Chris Bosh,1984,Dallas,TX,208 cm,104 kg,Basketball,False
113621,Kobe Bryant,1978,Philadelphia,PA,198 cm,100 kg,Basketball,False
113622,Dwight Howard,1985,Atlanta,GA,211 cm,120 kg,Basketball,False
113624,Chris Paul,1985,Winston-Salem,NC,183 cm,83 kg,Basketball,False
113626,Tayshaun Prince,1980,Compton,CA,206 cm,93 kg,Basketball,False
113627,Michael Redd,1979,Columbus,OH,198 cm,98 kg,Basketball,False
113625,Deron Williams,1984,Parkersburg,WV,191 cm,95 kg,Basketball,False
111848,Seimone Augustus,1984,Baton Rouge,LA,183 cm,74 kg,Basketball,False
111846,Sylvia Fowles,1985,Miami,FL,198 cm,90 kg,Basketball,False
111850,Kara Lawson,1981,Alexandria,VA,175 cm,75 kg,Basketball,False
111849,Candace Parker,1986,St. Louis,MO,193 cm,80 kg,Basketball,False
111847,Cappie Pondexter,1983,Oceanside,CA,175 cm,73 kg,Basketball,False
112538,Todd Rogers,1973,Santa Barbara,CA,188 cm,89 kg,Beach Volleyball,False
112530,Jake Gibb,1976,Bountiful,UT,201 cm,95 kg,Beach Volleyball,False
112526,Sean Rosenthal,1980,Torrance,CA,191 cm,89 kg,Beach Volleyball,False
112505,Nicole Branagh,1979,San Leandro,CA,188 cm,73 kg,Beach Volleyball,False
113037,Luis Yanez,1988,Duncanville,TX,165 cm,48 kg,Boxing,False
1005312,"Gary Russell, Jr.",1988,Washington,DC,165 cm,51 kg,Boxing,False
112947,Raynell Williams,1989,Cleveland,OH,170 cm,57 kg,Boxing,False
112969,Sadam Ali,1988,Brooklyn,NY,175 cm,60 kg,Boxing,False
112909,Javier Molina,1990,Commerce,CA,175 cm,64 kg,Boxing,False
112929,Demetrius Andrade,1988,Providence,RI,183 cm,69 kg,Boxing,False
112154,Shawn Estrada,1985,East Los Angeles,CA,185 cm,75 kg,Boxing,False
113051,Deontay Wilder,1985,Tuscaloosa,AL,201 cm,91 kg,Boxing,False
116475,Benn Fraker,1989,Rome,GA,183 cm,80 kg,Canoe Slalom,False
116490,Rick Powell,1989,West Chester,PA,183 cm,73 kg,Canoe Slalom,False
116491,Casey Eichfeld,1989,Harrisburg,PA,178 cm,77 kg,Canoe Slalom,False
113292,Mike Day,1984,Tarzana,CA,191 cm,93 kg,Cycling BMX Racing,False
113302,Donny Robinson,1983,Napa,CA,165 cm,69 kg,Cycling BMX Racing,False
113300,Kyle Bennett,1979,Conroe,TX,183 cm,83 kg,Cycling BMX Racing,False
113117,Jill Kintner,1981,Seattle,WA,170 cm,64 kg,Cycling BMX Racing,False
113259,Adam Craig,1991,Bangor,ME,180 cm,75 kg,Cycling Mountain Bike,False
113130,Georgia Gould,1980,Baltimore,MD,175 cm,61 kg,Cycling Mountain Bike,False
111605,David Zabriskie,1979,Salt Lake City,UT,183 cm,72 kg,Cycling Road,False
113071,Amber Neben,1975,Irvine,CA,163 cm,50 kg,Cycling Road,False
113178,Michael Blatchford,1986,Cypress,CA,178 cm,82 kg,Cycling Track,False
113232,Taylor Phinney,1990,Boulder,CO,196 cm,81 kg,Cycling Track,False
113230,Bobby Lea,1983,Easton,MD,188 cm,77 kg,Cycling Track,False
113229,Mike Friedman,1982,Pittsburgh,PA,175 cm,77 kg,Cycling Track,False
113149,Sarah Hammer,1983,Redondo Beach,CA,171 cm,65 kg,Cycling Track,False
116074,Chris Colwill,1984,Brandon,FL,178 cm,76 kg,Diving,False
116065,David Boudia,1989,Abilene,TX,175 cm,73 kg,Diving,False
116066,Thomas Finchum,1989,Beach Grove,IN,185 cm,68 kg,Diving,False
116075,Jevon Tarantino,1984,Boynton Beach,FL,173 cm,73 kg,Diving,False
116045,Nancilea Foster,1983,Conroe,TX,170 cm,61 kg,Diving,False
116042,Christina Loukas,1985,Chicago,IL,163 cm,61 kg,Diving,False
116035,Haley Ishimatsu,1992,Bellflower,CA,150 cm,40 kg,Diving,False
116021,Kelci Bryant,1989,Springfield,IL,160 cm,61 kg,Diving,False
116022,Ariel Rittenhouse,1990,Menlo Park,CA,160 cm,54 kg,Diving,False
116034,Mary Beth Dunnichay,1993,Anderson,IN,152 cm,45 kg,Diving,False
116676,Courtney King-Dye,1977,Saginaw,MI,178 cm,59 kg,Equestrian Dressage,False
111885,Gina Miles,1973,San Francisco,CA,163 cm,57 kg,Equestrian Eventing,False
111886,Becky Holder,1969,Fort Leonard Wood,MO,165 cm,68 kg,Equestrian Eventing,False
116708,Will Simpson,1959,Springfield,IL,173 cm,77 kg,Equestrian Jumping,False
118241,Tim Morehouse,1978,New York,NY,188 cm,91 kg,Fencing,False
118260,James Williams,1985,Sacramento,CA,188 cm,75 kg,Fencing,False
118199,Gerek Meinhardt,1990,San Francisco,CA,183 cm,80 kg,Fencing,False
118174,Emily Cross,1986,Seattle,WA,165 cm,57 kg,Fencing,False
118181,Hanna Thompson,1983,Rochester,NY,175 cm,66 kg,Fencing,False
118161,Kelley Hurley,1988,Houston,TX,175 cm,75 kg,Fencing,False
